catalogVersion	scenarioId	capabilityId	domain	name	tier	runtime	architecture	authorityLane	persistenceLane	setup	action	expected	refusal	evidenceFields	referenceTraceStatus	referenceTraceState	referenceTraceId	referenceTraceSource	repoExecutionStatus	repoAutomationStatus	repoEvidenceRefs	testKinds	architectureLegs	externalGates	claimBoundary	notes	repoEvidenceState	repoEvidenceReason
2.0.0-phase0.2	V2-FND-001-S117	SAF-01	safety	Patch plan refuses unrelated source diff	A	modern	x64	CommandPlanner	NoMutation	Property edit plan includes expected Text change and unexpected Form Size change	Preview and validate patch	Planner rejects patch because unrelated source diff is present	UNRELATED_SOURCE_DIFF	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	NOT_EXECUTED	HARNESS_ONLY	UNSET	unit	catalog-x64	VISUAL_STUDIO_REFERENCE_TRACE	HARNESS_ONLY	Repo automated for unrelated source diff refusal; VS reference trace remains not executed Evidence-integrity reconciliation: caller-supplied capability inspection is not product execution; no repository PASS.	NOT_MEASURED	NONE
2.0.0-phase0.2	V2-FND-001-S118	SAF-01	safety	Resource rollback restores exact bytes after failed commit	A	modern	arm64	CommandPlanner	MultiArtifactTransaction	Resource write succeeds but postcondition check fails during ImageList edit	Commit planned patch	Transaction compensates and resource bytes match baseline	POSTCONDITION_FAILED_ROLLED_BACK	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit;extension-host	catalog-arm64;physical-arm64-gated;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE;ARM64_HARDWARE	REPO_AUTOMATED	REPO_AUTOMATED: real modern CustomEditor ImageList edit on VS Code 1.84.0 and 1.134.0 writes the planned resx image, then the test-only seam rejects only after real byte-fingerprint postconditions passed; the shipped transaction runner compensates to the exact source, Designer, and opaque-resx baselines without dirty state or native history; 314/314 unit tests also cover exact-byte journal rollback. Actual Visual Studio and physical ARM64 remain external NOT_EXECUTED/GATED	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S119	SAF-01	security	Refuse arbitrary source execution during metadata scan	A	net48	x64	ReadOnlyInspector	NoMutation	Metadata candidate requires running project method to compute property value	Load property metadata	Operation refuses and never invokes arbitrary source method	ARBITRARY_SOURCE_EXECUTION_REQUIRED	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	NOT_EXECUTED	HARNESS_ONLY	UNSET	unit	catalog-x64	VISUAL_STUDIO_REFERENCE_TRACE	HARNESS_ONLY	Repo automated for arbitrary source execution refusal; VS reference trace remains not executed Evidence-integrity reconciliation: caller-supplied capability inspection is not product execution; no repository PASS.	NOT_MEASURED	NONE
2.0.0-phase0.2	V2-FND-001-S120	SAF-01	roundtrip	Visual Studio save after extension edit has no unrelated diff	A	visual-studio-reference	x64	ExternalToolRoundTrip	MultiArtifactTransaction	Extension moves Button then Visual Studio opens and saves the form	Compare source and resources before and after VS save	Only expected semantic normalization appears and unrelated diff budget is zero	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	PASS	ARCHIVED	VS18.7.11911.148-20260821T173527Z-S120	docs/v2/reference-traces/VS18.7.11911.148-20260821T173527Z/V2-FND-001-S120/manifest.json	PASS	AUTOMATED	MEASURED_AT_RUNTIME	extension-host	catalog-x64;repo-functional	NONE	REPO_AUTOMATED	Every real Extension Host regression performs the bounded button1 move and save, proves code-behind preservation, exact CustomDocument-to-Designer disk bytes, native Undo, and byte-exact cleanup; archived Visual Studio Enterprise 2026 18.7 Save All then preserves the same source and Designer artifacts byte-identically. This is a bounded S120 fixture result, not broad unmeasured form-family parity	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S121	AUT-01	automation	Headless validation reports compatibility matrix	A	headless	n/a	ReadOnlyInspector	ReadOnly	Corpus contains standard resource vendor and unsupported forms	Run headless designer validation CLI	JSON report lists compatibility fallback diff security and leak summaries	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	NOT_EXECUTED	HARNESS_ONLY	UNSET	unit	not-applicable	VISUAL_STUDIO_REFERENCE_TRACE;VENDOR_ARTIFACT	HARNESS_ONLY	Repo automated for headless compatibility matrix CLI/report path; VS reference trace and vendor artifact remain not executed Evidence-integrity reconciliation: caller-supplied capability inspection is not product execution; no repository PASS.	NOT_MEASURED	NONE
2.0.0-phase0.2	V2-FND-001-S122	AUT-01	performance	Headless validation enforces performance budgets	A	headless	n/a	ReadOnlyInspector	ReadOnly	Corpus includes 50-control 300-control and vendor-heavy forms	Run headless validation with perf capture	Report contains capture preview commit and reconciliation timings per form	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit;webview;extension-host	not-applicable;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE;PERFORMANCE_LAB;VENDOR_ARTIFACT	REPO_AUTOMATED	Repository PASS is backed by real x64 VS Code Extension Host runs on 1.84.0 and 1.134.0 over actual generated 50-control and 300-control forms plus an in-repo FakeVendor-heavy form at logical 100/125/150/200 percent DPI, using fresh retained graphs, product phase telemetry, native Undo, and byte-exact disk guards; all frozen budgets pass. Physical lab p95, the Visual Studio reference trace, and a licensed vendor artifact remain explicit external gates	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S123	AUT-01	security	Headless validation refuses untrusted hosted code by default	B	headless	n/a	ReadOnlyInspector	NoMutation	Corpus includes FakeVendor form requiring hosted code and trust opt-in absent	Run headless validation	Report marks hosted path refused and does not load vendor assembly	TRUST_OPT_IN_REQUIRED	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	NOT_EXECUTED	HARNESS_ONLY	UNSET	unit	not-applicable	VISUAL_STUDIO_REFERENCE_TRACE;VENDOR_ARTIFACT	HARNESS_ONLY	Repo automated for default hosted-code trust refusal; VS reference trace and vendor artifact remain not executed Evidence-integrity reconciliation: caller-supplied capability inspection is not product execution; no repository PASS.	NOT_MEASURED	NONE
2.0.0-phase0.2	V2-FND-001-S124	AUT-01	recovery	Headless validation survives worker crash and continues corpus	A	headless	n/a	WorkerSupervisor	ReadOnly	Corpus has one crashing vendor form between two standard forms	Run headless validation	Crash is recorded one scenario fails or refuses and later forms still run	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit;extension-host	not-applicable;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE;VENDOR_ARTIFACT	REPO_AUTOMATED	Repo automated on VS Code 1.84 and Stable: a real mapped modern worker is killed while a CustomEditor is open, edit authority is revoked, crash state is disclosed, a fresh OS process restores the exact clean graph, ordinary property edit and native Undo succeed, and a later standard form renders and edits on that recovered worker; headless continuation reporting also passes; VS reference trace and external vendor artifact remain not executed	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S125	A11-01	accessibility	Advisor flags inaccessible Button name without mutating	A	modern	x64	ReadOnlyInspector	ReadOnly	Button has image and empty accessible name	Run accessibility advisor	Problem diagnostic is emitted with opt-in quick fix and no source change	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	NOT_EXECUTED	HARNESS_ONLY	UNSET	unit	catalog-x64	VISUAL_STUDIO_REFERENCE_TRACE	HARNESS_ONLY	Repo automated for non-mutating accessibility advisor finding and preview-only quick fix; VS reference trace remains not executed Evidence-integrity reconciliation: caller-supplied capability inspection is not product execution; no repository PASS.	NOT_MEASURED	NONE
2.0.0-phase0.2	V2-FND-001-S126	A11-01	accessibility	Advisor quick fix previews high DPI scaling change	A	modern	arm64	CommandPlanner	LaneA_MinimalSource	Form has AutoScaleMode None and DPI advisor rule enabled	Preview and accept AutoScaleMode quick fix	Patch preview shows exact source change and undo restores baseline	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit;extension-host	catalog-arm64;physical-arm64-gated;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE;ARM64_HARDWARE	REPO_AUTOMATED	Repo automated for the visible read-only diff, exact AutoScaleMode None-to-Font proposal, accepted normal CustomDocument commit, byte-exact disk, native Undo/Redo, and stale-preview refusal in a real x64 Extension Host; physical ARM64 and VS reference trace remain gated or not executed	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S127	A11-01	localization	Advisor flags missing localized Text in target culture	A	net48	x64	ReadOnlyInspector	ReadOnly	Form has neutral text and missing es-ES localized resource	Run localization advisor for es-ES	Problem diagnostic names missing key fallback and optional fix route	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	NOT_EXECUTED	HARNESS_ONLY	UNSET	unit	catalog-x64	VISUAL_STUDIO_REFERENCE_TRACE	HARNESS_ONLY	Repo automated for localization advisor fallback diagnostic; VS reference trace remains not executed Evidence-integrity reconciliation: caller-supplied capability inspection is not product execution; no repository PASS.	NOT_MEASURED	NONE
